user_id,name,age,gender,city,state,plan_id,signup_date,preferred_language,is_active
U02241,Yagnesh Bhalla,39,Other,Bhubaneswar,Odisha,P4,2023-11-12,Telugu,True
U02242,Jatin Bail,60,Female,Delhi,Delhi,P1,2024-09-17,Telugu,True
U02243,Chaman Chauhan,18,Male,Patna,Bihar,P2,2025-11-02,Hindi,True
U02244,Lucky Agarwal,47,Female,Pune,Maharashtra,P2,2024-08-01,Bengali,True
U02245,Utkarsh Sane,15,Female,Coimbatore,Tamil Nadu,P2,2026-03-09,Bengali,True
U02246,Bhavini Kara,33,Other,Patna,Bihar,P2,2024-01-30,Hindi,True
U02247,Isaiah Swamy,45,Female,Bhubaneswar,Odisha,P4,2026-03-23,English,True
U02248,Udarsh Chaudry,30,Male,Delhi,Delhi,P1,2023-03-20,Tamil,True
U02249,Ishanvi Bose,28,Male,Coimbatore,Tamil Nadu,P2,2026-05-13,Kannada,True
U02250,Jalsa Chad,62,Male,Delhi,Delhi,P1,2024-12-31,English,True
U02251,Pranav Sangha,19,Other,Kochi,Kerala,P1,2026-02-13,Kannada,False
U02252,Pavani Doctor,55,Female,Chennai,Tamil Nadu,P2,2024-08-29,Tamil,True
U02253,Bhavini Pall,40,Other,Bengaluru,Karnataka,P1,2026-02-09,Hindi,True
U02254,Xalak Pillay,42,Male,Chandigarh,Punjab,P3,2026-01-14,English,True
U02255,Aarnav Dixit,16,Female,Chandigarh,Punjab,P3,2026-04-08,Malayalam,True
U02256,Ekaja Divan,64,Other,Jaipur,Rajasthan,P1,2025-08-25,Telugu,True
U02257,Ekalinga Chowdhury,20,Other,Patna,Bihar,P2,2024-02-06,Telugu,True
U02258,Maanav Chana,23,Other,Chennai,Tamil Nadu,P3,2024-11-06,Hindi,True
U02259,Qabil Rajan,47,Other,Pune,Maharashtra,P1,2023-10-30,Malayalam,True
U02260,Panini Srivastava,55,Other,Ahmedabad,Gujarat,P2,2023-12-13,Bengali,False
U02261,Gauri Devi,39,Male,Mumbai,Maharashtra,P2,2025-04-24,English,True
U02262,Leela Sahota,62,Male,Lucknow,Uttar Pradesh,P3,2025-09-29,Hindi,False
U02263,Victor Rajagopalan,27,Female,Bhopal,Madhya Pradesh,P2,2024-09-25,English,True
U02264,Theodore Chahal,23,Other,Pune,Maharashtra,P2,2022-11-15,English,True
U02265,Samar Badal,27,Female,Lucknow,Uttar Pradesh,P1,2023-06-24,Marathi,False
U02266,Kiaan Choudhary,45,Female,Kochi,Kerala,P4,2023-12-27,Malayalam,True
U02267,Jalsa Dewan,55,Other,Mumbai,Maharashtra,P1,2022-10-11,English,True
U02268,Oviya Kibe,25,Other,Delhi,Delhi,P3,2023-09-19,English,True
U02269,Daksh Devi,18,Other,Lucknow,Uttar Pradesh,P3,2023-05-19,Telugu,True
U02270,Krishna Bal,48,Female,Guwahati,Assam,P3,2023-01-03,Hindi,True
U02271,Kamya Bhagat,52,Male,Ahmedabad,Gujarat,P1,2025-04-28,English,True
U02272,Vansha Dugar,60,Male,Jaipur,Rajasthan,P1,2025-05-05,Bengali,True
U02273,Lohit Brar,18,Other,Guwahati,Assam,P2,2022-08-29,English,True
U02274,Omaja Doctor,52,Other,Jaipur,Rajasthan,P3,2023-07-09,Hindi,True
U02275,Logan Wable,33,Male,Kochi,Kerala,P3,2025-08-07,English,True
U02276,Upma Sabharwal,20,Female,Mumbai,Maharashtra,P2,2025-05-01,Telugu,False
U02277,Agastya Mangat,48,Other,Pune,Maharashtra,P2,2025-06-05,Marathi,True
U02278,Azad Ghose,32,Male,Bhubaneswar,Odisha,P2,2022-12-25,English,True
U02279,Meghana Sampath,27,Female,Jaipur,Rajasthan,P1,2024-07-20,Hindi,True
U02280,Aarna Thaker,55,Other,Chennai,Tamil Nadu,P3,2025-04-04,Hindi,True
U02281,Pallavi Dugar,37,Other,Delhi,Delhi,P1,2023-10-06,Malayalam,True
U02282,Krishna Dass,33,Male,Delhi,Delhi,P2,2023-08-17,Hindi,True
U02283,Daksh Kanda,59,Male,Jaipur,Rajasthan,P4,2025-07-05,Bengali,False
U02284,Upadhriti Sood,25,Male,Chandigarh,Punjab,P2,2024-02-09,Tamil,True
U02285,Lajita Gala,15,Male,Bengaluru,Karnataka,P2,2023-10-16,Telugu,True
U02286,Panini Hayer,38,Other,Kochi,Kerala,P2,2022-10-03,English,True
U02287,Faras Patil,21,Female,Lucknow,Uttar Pradesh,P1,2023-08-14,Tamil,True
U02288,Ayaan Khatri,39,Female,Patna,Bihar,P3,2024-12-13,Telugu,False
U02289,Dhruv Kakar,35,Female,Bhubaneswar,Odisha,P1,2023-09-01,Hindi,False
U02290,Raghav Jaggi,29,Other,Guwahati,Assam,P1,2024-12-04,Hindi,True
U02291,Wridesh Luthra,15,Other,Indore,Madhya Pradesh,P3,2025-02-02,English,True
U02292,Veda Bath,26,Other,Guwahati,Assam,P1,2022-11-17,Hindi,True
U02293,Dayamai Anand,21,Male,Bengaluru,Karnataka,P4,2022-09-24,Telugu,False
U02294,Mitali Tella,29,Other,Coimbatore,Tamil Nadu,P2,2026-06-17,Bengali,False
U02295,Ishani Dayal,35,Other,Indore,Madhya Pradesh,P3,2023-04-26,Telugu,True
U02296,Garima Reddy,33,Male,Surat,Gujarat,P1,2025-05-07,Malayalam,True
U02297,Yadavi Doctor,43,Female,Ahmedabad,Gujarat,P1,2026-02-14,Hindi,True
U02298,Vansha Barad,39,Female,Hyderabad,Telangana,P2,2022-08-19,Bengali,False
U02299,Ubika Brar,47,Other,Chandigarh,Punjab,P1,2023-09-12,Telugu,False
U02300,Vincent Kale,63,Female,Nagpur,Maharashtra,P2,2026-01-29,Bengali,True
U02301,Naveen Thaker,46,Male,Chennai,Tamil Nadu,P4,2025-10-07,Bengali,True
U02302,Sara Deep,63,Other,Guwahati,Assam,P2,2024-08-08,English,True
U02303,Raagini Baral,49,Female,Kochi,Kerala,P1,2023-11-23,English,False
U02304,William Joshi,58,Male,Guwahati,Assam,P2,2026-02-06,Kannada,False
U02305,Michael Tank,52,Female,Mumbai,Maharashtra,P1,2026-07-11,English,True
U02306,Luke More,40,Male,Nagpur,Maharashtra,P2,2022-12-05,Malayalam,False
U02307,Wishi Chandra,25,Male,Mumbai,Maharashtra,P2,2024-09-22,Hindi,False
U02308,Chakrika Edwin,49,Female,Bhopal,Madhya Pradesh,P4,2024-05-10,Hindi,True
U02309,Ira Chakraborty,22,Male,Ahmedabad,Gujarat,P2,2022-10-23,English,False
U02310,Aarna Solanki,60,Other,Kochi,Kerala,P2,2022-10-27,Hindi,True
U02311,Logan Dasgupta,28,Female,Bengaluru,Karnataka,P2,2026-06-14,Marathi,False
U02312,Balveer Patla,24,Female,Surat,Gujarat,P2,2026-06-04,English,True
U02313,Nilima Dayal,16,Other,Chennai,Tamil Nadu,P2,2025-12-22,Bengali,False
U02314,Kashvi Chacko,60,Male,Indore,Madhya Pradesh,P1,2024-04-20,Tamil,True
U02315,Adya Basak,23,Female,Surat,Gujarat,P2,2025-04-07,Hindi,True
U02316,Yash Anand,17,Male,Jaipur,Rajasthan,P4,2025-01-07,Hindi,True
U02317,Bina Prashad,35,Other,Delhi,Delhi,P2,2023-02-26,Tamil,False
U02318,Elijah Kapoor,40,Female,Patna,Bihar,P1,2023-03-04,English,True
U02319,Girik Palla,22,Other,Chennai,Tamil Nadu,P1,2024-02-03,Kannada,True
U02320,Ikbal Chada,62,Other,Patna,Bihar,P2,2024-05-26,Kannada,True
U02321,Mekhala Sant,16,Male,Chandigarh,Punjab,P1,2023-04-05,English,True
U02322,Dhruv Nadig,20,Female,Ahmedabad,Gujarat,P3,2023-05-03,Marathi,True
U02323,Simon Soni,42,Male,Bhubaneswar,Odisha,P3,2023-11-28,Bengali,True
U02324,Balvan Dugal,43,Other,Pune,Maharashtra,P2,2022-12-30,Bengali,True
U02325,Tanay Nagarajan,40,Other,Delhi,Delhi,P4,2026-05-01,Telugu,True
U02326,David Pathak,39,Male,Nagpur,Maharashtra,P3,2024-10-23,English,True
U02327,Tanay Bhagat,26,Female,Guwahati,Assam,P2,2025-09-11,Telugu,False
U02328,Pallavi Madan,19,Other,Lucknow,Uttar Pradesh,P4,2023-05-20,Bengali,False
U02329,Fiyaz Dhar,48,Female,Surat,Gujarat,P3,2023-07-19,English,False
U02330,Finn Misra,62,Male,Jaipur,Rajasthan,P2,2022-10-25,Punjabi,True
U02331,Oni Vohra,51,Female,Ahmedabad,Gujarat,P2,2026-01-12,Hindi,True
U02332,Qarin Bhagat,29,Other,Surat,Gujarat,P2,2023-05-24,Bengali,True
U02333,Hema Mishra,58,Male,Kochi,Kerala,P3,2022-11-28,English,False
U02334,Oni Subramaniam,50,Other,Indore,Madhya Pradesh,P1,2023-03-13,Bengali,False
U02335,Rajeshri Pant,29,Other,Delhi,Delhi,P4,2024-06-09,Hindi,True
U02336,Advaith Issac,57,Male,Bhopal,Madhya Pradesh,P3,2026-03-10,Bengali,True
U02337,Ekiya Nadig,62,Male,Chennai,Tamil Nadu,P2,2022-11-06,Bengali,True
U02338,Manbir Tata,37,Male,Pune,Maharashtra,P2,2022-08-05,Marathi,False
U02339,Niharika Lall,20,Male,Pune,Maharashtra,P1,2025-12-29,Telugu,True
U02340,Shravya Dass,60,Other,Kolkata,West Bengal,P1,2024-08-14,English,True
U02341,Balhaar Kamdar,64,Female,Guwahati,Assam,P1,2025-01-27,Telugu,True
U02342,Osha Ganesan,58,Male,Kolkata,West Bengal,P3,2025-07-09,Kannada,True
U02343,Ijaya Kadakia,57,Female,Nagpur,Maharashtra,P3,2024-12-09,Tamil,True
U02344,Kamala Patla,59,Male,Lucknow,Uttar Pradesh,P1,2026-05-07,Punjabi,False
U02345,Yadavi Dash,35,Female,Lucknow,Uttar Pradesh,P2,2022-08-08,English,True
U02346,Odika Roy,37,Female,Hyderabad,Telangana,P1,2025-05-02,Bengali,True
U02347,Gautami Comar,57,Female,Bhopal,Madhya Pradesh,P2,2023-12-11,Malayalam,False
U02348,Priya Prakash,30,Male,Bhubaneswar,Odisha,P2,2026-03-30,Hindi,True
U02349,Rajata Raj,61,Female,Pune,Maharashtra,P3,2023-03-31,Hindi,True
U02350,Bhanumati Chaudhary,29,Female,Jaipur,Rajasthan,P2,2023-09-05,English,True
U02351,Gaurav Babu,39,Male,Bhopal,Madhya Pradesh,P1,2026-07-09,English,True
U02352,Hemang Taneja,50,Male,Kochi,Kerala,P2,2025-01-01,English,True
U02353,Sachi Thakur,25,Other,Guwahati,Assam,P3,2025-07-15,Hindi,True
U02354,Bimala Salvi,29,Male,Bhubaneswar,Odisha,P2,2024-11-11,Tamil,True
U02355,Lakshmi Contractor,18,Male,Mumbai,Maharashtra,P3,2023-05-21,Bengali,True
U02356,Jeet Panchal,35,Other,Chandigarh,Punjab,P3,2023-04-27,Hindi,True
U02357,Nitara Randhawa,27,Male,Pune,Maharashtra,P2,2026-05-29,Gujarati,False
U02358,Udarsh Tripathi,36,Male,Bhopal,Madhya Pradesh,P3,2022-07-27,English,True
U02359,Damyanti Sachdeva,33,Male,Chandigarh,Punjab,P1,2023-09-03,Telugu,True
U02360,Oeshi Bali,48,Male,Mumbai,Maharashtra,P1,2025-03-25,Bengali,True
U02361,Kavya Venkataraman,28,Female,Indore,Madhya Pradesh,P2,2022-08-07,Hindi,True
U02362,Gautami Garde,18,Other,Mumbai,Maharashtra,P1,2025-10-26,Hindi,True
U02363,Wyatt Raman,62,Female,Hyderabad,Telangana,P3,2026-05-17,Tamil,True
U02364,Charan Sanghvi,60,Male,Jaipur,Rajasthan,P3,2023-04-23,Hindi,True
U02365,Oscar Rau,41,Other,Patna,Bihar,P1,2023-01-20,Malayalam,True
U02366,Rajeshri Kashyap,43,Other,Chennai,Tamil Nadu,P1,2026-02-25,Bengali,True
U02367,Yamini Dani,61,Female,Bhubaneswar,Odisha,P3,2022-12-08,English,True
U02368,Abha Dutt,42,Male,Lucknow,Uttar Pradesh,P1,2025-01-23,Hindi,False
U02369,Girik Chander,49,Female,Guwahati,Assam,P2,2026-05-02,English,True
U02370,Michael Bala,22,Female,Patna,Bihar,P2,2022-08-22,English,True
U02371,Lavanya Bakshi,30,Male,Indore,Madhya Pradesh,P1,2025-01-04,Gujarati,True
U02372,Sudiksha Parmar,56,Other,Chandigarh,Punjab,P3,2025-07-04,Hindi,True
U02373,Chameli Hari,50,Male,Mumbai,Maharashtra,P2,2023-04-14,English,True
U02374,Kritika Lad,44,Female,Hyderabad,Telangana,P2,2024-09-05,Hindi,True
U02375,Fitan Dhawan,32,Male,Bengaluru,Karnataka,P1,2025-03-05,Hindi,False
U02376,Indrajit Sharaf,16,Male,Guwahati,Assam,P1,2025-01-17,English,False
U02377,Hredhaan Dhar,63,Other,Indore,Madhya Pradesh,P2,2026-03-31,Bengali,True
U02378,Girik Brahmbhatt,27,Female,Nagpur,Maharashtra,P1,2023-09-01,Bengali,False
U02379,Sarthak Raman,18,Other,Delhi,Delhi,P1,2024-07-07,Tamil,False
U02380,Odika Borah,40,Other,Jaipur,Rajasthan,P2,2022-12-10,Bengali,True
U02381,Shivansh Saini,39,Male,Kochi,Kerala,P4,2024-06-25,English,True
U02382,Shravya Dyal,44,Other,Indore,Madhya Pradesh,P2,2024-01-15,Gujarati,True
U02383,Pranav Balay,25,Male,Hyderabad,Telangana,P2,2023-04-04,English,True
U02384,Idika Sule,21,Male,Kolkata,West Bengal,P2,2023-01-03,Hindi,True
U02385,Nathan Vig,45,Female,Hyderabad,Telangana,P1,2026-07-08,Telugu,True
U02386,Reyansh Balan,58,Other,Indore,Madhya Pradesh,P2,2025-07-03,Kannada,True
U02387,Tarak Patla,24,Female,Mumbai,Maharashtra,P1,2024-09-06,Gujarati,True
U02388,Ayushman Narang,53,Other,Jaipur,Rajasthan,P2,2022-12-30,Kannada,True
U02389,Jonathan Loyal,27,Other,Kolkata,West Bengal,P1,2023-02-03,Bengali,True
U02390,George Pall,45,Female,Chandigarh,Punjab,P2,2023-08-19,Telugu,True
U02391,Unni Tandon,21,Other,Kochi,Kerala,P4,2025-05-15,Gujarati,False
U02392,Reyansh Krishna,63,Female,Kolkata,West Bengal,P2,2024-04-13,Hindi,True
U02393,Maya Chauhan,56,Male,Chennai,Tamil Nadu,P2,2023-03-25,English,True
U02394,Noah Jha,56,Female,Hyderabad,Telangana,P2,2024-11-14,Hindi,True
U02395,Rachita Sehgal,50,Female,Bhubaneswar,Odisha,P1,2026-05-09,Tamil,False
U02396,Eiravati Chokshi,34,Male,Chandigarh,Punjab,P2,2024-03-26,English,False
U02397,Ryan Pandit,18,Female,Patna,Bihar,P2,2024-12-19,English,True
U02398,Shivani Ganesh,21,Other,Jaipur,Rajasthan,P2,2024-01-13,Tamil,True
U02399,Nimrat Memon,15,Male,Chennai,Tamil Nadu,P1,2026-02-04,English,True
U02400,Mitali Balan,58,Other,Hyderabad,Telangana,P1,2024-12-14,Tamil,True
U02401,Pushti Grewal,59,Other,Kochi,Kerala,P2,2022-12-30,Tamil,False
U02402,Tanveer Prabhu,56,Female,Bhubaneswar,Odisha,P2,2023-12-20,Hindi,True
U02403,Jason Andra,61,Male,Ahmedabad,Gujarat,P4,2024-01-10,Marathi,True
U02404,Falguni Kala,27,Male,Chennai,Tamil Nadu,P1,2023-10-24,English,False
U02405,Viraj Bhatti,36,Female,Delhi,Delhi,P1,2024-05-25,English,True
U02406,Teerth Chauhan,35,Male,Lucknow,Uttar Pradesh,P2,2024-01-30,Hindi,True
U02407,Oviya Saran,36,Female,Bhopal,Madhya Pradesh,P2,2024-10-12,English,True
U02408,Rudra Hegde,42,Other,Indore,Madhya Pradesh,P1,2023-10-23,Malayalam,False
U02409,Wishi Batra,23,Female,Jaipur,Rajasthan,P2,2022-09-26,Telugu,True
U02410,Jagdish Dash,40,Other,Jaipur,Rajasthan,P2,2026-07-01,Kannada,True
U02411,Leela Khalsa,23,Female,Kolkata,West Bengal,P1,2024-05-07,Malayalam,True
U02412,Andrew Agrawal,29,Male,Chandigarh,Punjab,P2,2024-11-04,Tamil,False
U02413,Karan Rau,24,Male,Pune,Maharashtra,P2,2026-03-08,Marathi,False
U02414,Geetika Babu,38,Other,Pune,Maharashtra,P2,2022-09-08,Hindi,True
U02415,Ojasvi Mitra,56,Female,Kochi,Kerala,P1,2022-10-25,Kannada,True
U02416,Mugdha Buch,22,Male,Mumbai,Maharashtra,P2,2023-08-21,Tamil,True
U02417,Wakeeta Batta,38,Other,Bhopal,Madhya Pradesh,P1,2024-10-05,Bengali,True
U02418,Wakeeta Dara,30,Male,Delhi,Delhi,P4,2024-02-10,Malayalam,False
U02419,Ayush Kapur,63,Female,Bhubaneswar,Odisha,P2,2025-11-28,Hindi,True
U02420,Liam Cheema,40,Male,Coimbatore,Tamil Nadu,P3,2022-09-23,English,True
U02421,Upkaar Garde,41,Male,Chennai,Tamil Nadu,P2,2026-07-06,Kannada,True
U02422,Abdul Ben,51,Male,Patna,Bihar,P3,2022-11-21,Hindi,True
U02423,Indrajit Bava,18,Other,Delhi,Delhi,P1,2023-07-30,English,False
U02424,Aishani Narayan,64,Female,Bhubaneswar,Odisha,P2,2026-04-29,Malayalam,False
U02425,Anamika Garde,38,Male,Kochi,Kerala,P3,2025-04-16,Kannada,True
U02426,Jagdish Date,33,Other,Chandigarh,Punjab,P2,2026-03-28,English,False
U02427,Odika Sekhon,50,Other,Delhi,Delhi,P1,2023-10-25,Hindi,True
U02428,Vanya Suri,53,Female,Kolkata,West Bengal,P2,2025-03-18,Tamil,True
U02429,Vasudha Kara,24,Other,Patna,Bihar,P1,2026-06-11,Malayalam,False
U02430,Fitan Pandit,39,Female,Lucknow,Uttar Pradesh,P1,2022-11-27,Hindi,True
U02431,Samesh Brahmbhatt,32,Female,Bengaluru,Karnataka,P2,2024-10-08,Hindi,False
U02432,Darpan Kala,33,Male,Kolkata,West Bengal,P2,2022-11-02,English,True
U02433,Upadhriti Rajan,50,Male,Mumbai,Maharashtra,P3,2022-08-04,Hindi,True
U02434,Harini Joshi,24,Male,Bengaluru,Karnataka,P3,2023-04-16,English,True
U02435,Devika Setty,47,Other,Pune,Maharashtra,P2,2025-10-17,Hindi,True
U02436,Kalpit Kanda,64,Male,Lucknow,Uttar Pradesh,P1,2025-02-27,Telugu,True
U02437,Sneha Varghese,19,Male,Pune,Maharashtra,P1,2026-03-16,Hindi,True
U02438,Raghav Biswas,61,Female,Surat,Gujarat,P1,2023-05-08,English,True
U02439,Damyanti Chaudry,63,Other,Indore,Madhya Pradesh,P2,2023-08-25,Bengali,True
U02440,Imaran Khosla,49,Other,Guwahati,Assam,P2,2023-02-16,Telugu,False
U02441,Rachit Loke,58,Other,Patna,Bihar,P1,2022-08-09,Bengali,True
U02442,Indira Lanka,48,Other,Indore,Madhya Pradesh,P2,2022-08-26,Bengali,True
U02443,Irya Sankar,47,Female,Pune,Maharashtra,P1,2023-01-04,English,False
U02444,Yadavi Sankar,35,Male,Indore,Madhya Pradesh,P2,2023-05-21,Telugu,True
U02445,Ridhi Mahajan,31,Female,Kochi,Kerala,P2,2024-07-27,Tamil,False
U02446,Lavanya Sami,36,Other,Kochi,Kerala,P2,2024-01-07,English,False
U02447,Neha Goda,62,Female,Kolkata,West Bengal,P2,2023-04-25,English,False
U02448,Zilmil Sant,51,Female,Kolkata,West Bengal,P4,2024-11-29,Hindi,True
U02449,Yuvraj Choudhry,29,Other,Mumbai,Maharashtra,P2,2022-12-22,Telugu,True
U02450,Balendra Lata,49,Female,Patna,Bihar,P2,2023-06-01,Malayalam,True
U02451,Anya Kara,42,Female,Chandigarh,Punjab,P2,2023-06-29,Bengali,True
U02452,Manya Ramaswamy,21,Other,Ahmedabad,Gujarat,P3,2026-01-25,Hindi,True
U02453,Warhi Jha,46,Female,Jaipur,Rajasthan,P4,2022-12-11,Tamil,True
U02454,Idika Mani,25,Other,Kolkata,West Bengal,P4,2023-03-22,Punjabi,False
U02455,Aarush Chandra,24,Other,Pune,Maharashtra,P4,2025-05-12,Bengali,True
U02456,Dalaja Khare,23,Male,Kochi,Kerala,P3,2023-04-12,Punjabi,True
U02457,Ojas Grover,28,Female,Chennai,Tamil Nadu,P3,2023-03-21,English,True
U02458,Lucky Arya,27,Male,Chennai,Tamil Nadu,P1,2023-11-13,English,True
U02459,Gaurika Bail,39,Female,Ahmedabad,Gujarat,P3,2025-03-15,Hindi,True
U02460,Faraj Garde,16,Female,Coimbatore,Tamil Nadu,P3,2023-04-01,Hindi,True
U02461,Indira Som,49,Other,Hyderabad,Telangana,P2,2025-04-03,English,True
U02462,Yug Sodhi,21,Female,Nagpur,Maharashtra,P2,2024-11-13,Bengali,True
U02463,Bina Kari,35,Female,Hyderabad,Telangana,P2,2022-12-22,Bengali,True
U02464,Manan Chandra,32,Other,Kochi,Kerala,P3,2024-08-21,Bengali,True
U02465,Sneha Swaminathan,17,Female,Bhopal,Madhya Pradesh,P2,2022-12-09,Telugu,True
U02466,Vidhi Kulkarni,56,Other,Guwahati,Assam,P1,2025-06-23,Hindi,True
U02467,Ira Mitra,53,Male,Chandigarh,Punjab,P1,2023-12-30,Tamil,True
U02468,Isaiah Madan,55,Male,Bengaluru,Karnataka,P2,2025-05-18,Telugu,True
U02469,Manbir Roy,63,Female,Lucknow,Uttar Pradesh,P2,2025-04-12,English,True
U02470,Ishanvi Tank,25,Female,Chennai,Tamil Nadu,P1,2025-12-18,Bengali,True
U02471,Jagvi Jhaveri,53,Female,Jaipur,Rajasthan,P4,2022-08-30,Hindi,True
U02472,Krishna Chokshi,38,Female,Indore,Madhya Pradesh,P3,2025-07-07,Bengali,True
U02473,Parth Lanka,60,Female,Hyderabad,Telangana,P2,2026-05-26,Bengali,True
U02474,Garima Raman,33,Other,Kochi,Kerala,P1,2026-03-06,English,True
U02475,Dayamai Halder,18,Other,Nagpur,Maharashtra,P2,2024-11-22,English,True
U02476,Jason Sant,40,Other,Lucknow,Uttar Pradesh,P2,2022-09-14,Tamil,True
U02477,Bhavya Choudhary,52,Female,Surat,Gujarat,P2,2025-09-19,Bengali,False
U02478,Manan Shukla,56,Male,Chandigarh,Punjab,P1,2026-06-01,Gujarati,True
U02479,Nicholas Mitter,46,Male,Bhopal,Madhya Pradesh,P3,2025-04-05,Hindi,True
U02480,Chaitaly Aurora,53,Other,Guwahati,Assam,P1,2024-06-26,Malayalam,True
U02481,Barkha Dasgupta,59,Female,Surat,Gujarat,P2,2024-05-09,English,True
U02482,Abdul Sani,60,Male,Nagpur,Maharashtra,P2,2022-10-01,Kannada,True
U02483,Chandresh Krishnamurthy,50,Other,Jaipur,Rajasthan,P2,2023-12-12,English,True
U02484,Yadavi Dubey,54,Female,Coimbatore,Tamil Nadu,P1,2023-02-02,English,True
U02485,Luke Hegde,51,Male,Kochi,Kerala,P1,2026-05-09,Tamil,True
U02486,Bina Kanda,47,Female,Delhi,Delhi,P2,2024-04-07,Hindi,True
U02487,Yuvraj Raju,50,Male,Hyderabad,Telangana,P1,2022-08-31,Tamil,True
U02488,Advika Mittal,17,Female,Jaipur,Rajasthan,P1,2024-03-24,Bengali,True
U02489,Rajata Naidu,23,Male,Indore,Madhya Pradesh,P2,2024-12-04,Hindi,True
U02490,Ryan Krishna,22,Other,Chennai,Tamil Nadu,P2,2025-10-03,Tamil,False
U02491,Charvi Mody,47,Other,Bhopal,Madhya Pradesh,P2,2023-01-30,Hindi,False
U02492,Qadim Prashad,20,Male,Lucknow,Uttar Pradesh,P2,2022-11-18,Hindi,True
U02493,Gopal Devi,55,Female,Bengaluru,Karnataka,P3,2025-09-01,Punjabi,True
U02494,Yahvi Parmar,53,Female,Guwahati,Assam,P1,2024-08-23,Tamil,True
U02495,Unnati Salvi,18,Male,Ahmedabad,Gujarat,P2,2024-05-30,English,True
U02496,Ayaan Bala,27,Other,Patna,Bihar,P1,2026-05-20,Bengali,True
U02497,Gaurang Dey,63,Male,Delhi,Delhi,P2,2026-05-14,Bengali,True
U02498,Xavier Vala,16,Female,Patna,Bihar,P1,2024-12-30,Tamil,True
U02499,Chatresh Ramaswamy,19,Other,Surat,Gujarat,P2,2024-01-12,English,True
U02500,Turvi Vasa,58,Male,Mumbai,Maharashtra,P2,2023-01-15,Hindi,True
U02501,Frado Bhakta,41,Other,Bhubaneswar,Odisha,P3,2024-05-18,English,True
U02502,Gauri Chatterjee,46,Other,Coimbatore,Tamil Nadu,P2,2023-08-14,Hindi,True
U02503,Garima Bhat,35,Male,Chandigarh,Punjab,P3,2025-10-28,Telugu,True
U02504,Samarth Varty,22,Male,Pune,Maharashtra,P2,2023-01-09,Bengali,True
U02505,Laban Kapoor,52,Other,Delhi,Delhi,P2,2023-02-11,Punjabi,True
U02506,Charvi Mukhopadhyay,22,Male,Coimbatore,Tamil Nadu,P4,2026-02-12,Hindi,False
U02507,Vedhika Iyer,64,Female,Chandigarh,Punjab,P1,2025-05-31,Telugu,True
U02508,Michael Dara,17,Male,Chennai,Tamil Nadu,P2,2022-12-30,Tamil,True
U02509,Samarth Chawla,58,Male,Patna,Bihar,P4,2024-08-13,Bengali,True
U02510,Mahika Bhakta,17,Female,Nagpur,Maharashtra,P4,2024-06-07,Marathi,True
U02511,Nidhi Sule,36,Male,Bhubaneswar,Odisha,P4,2026-03-29,Hindi,True
U02512,Abha Sarna,20,Male,Hyderabad,Telangana,P2,2026-06-20,Malayalam,True
U02513,Rachana Dhingra,16,Female,Bhopal,Madhya Pradesh,P2,2025-12-22,Bengali,True
U02514,Lucky Khosla,37,Female,Bhubaneswar,Odisha,P1,2025-01-30,Tamil,True
U02515,Vamakshi Srinivasan,58,Other,Kochi,Kerala,P2,2023-03-22,English,False
U02516,Waida Pillai,16,Female,Nagpur,Maharashtra,P3,2023-09-12,Malayalam,True
U02517,Libni Chhabra,52,Male,Kolkata,West Bengal,P2,2025-03-17,Telugu,True
U02518,Manbir Bala,31,Other,Surat,Gujarat,P2,2024-05-23,Kannada,True
U02519,Lopa Apte,49,Female,Patna,Bihar,P4,2023-09-03,Hindi,True
U02520,Sai Basak,48,Other,Ahmedabad,Gujarat,P1,2024-11-10,Telugu,True
U02521,Liam Sidhu,37,Male,Guwahati,Assam,P2,2026-03-03,English,True
U02522,Aradhana Andra,44,Other,Guwahati,Assam,P2,2026-01-25,Hindi,True
U02523,Xiti Thakur,22,Other,Bhubaneswar,Odisha,P3,2026-06-19,English,True
U02524,Yochana Bhatnagar,36,Male,Pune,Maharashtra,P3,2023-05-19,Telugu,True
U02525,Indira Nori,58,Other,Ahmedabad,Gujarat,P1,2023-03-27,Marathi,True
U02526,Arya Mitter,50,Male,Lucknow,Uttar Pradesh,P1,2024-05-17,Hindi,True
U02527,Veda Puri,19,Female,Ahmedabad,Gujarat,P2,2026-03-26,Gujarati,True
U02528,Yashica Vora,27,Male,Surat,Gujarat,P2,2026-05-22,Bengali,False
U02529,Ijaya Raval,43,Other,Kolkata,West Bengal,P1,2023-07-29,Punjabi,True
U02530,Nathan Kata,45,Female,Delhi,Delhi,P2,2022-10-22,Malayalam,False
U02531,Xalak Soni,61,Female,Bhopal,Madhya Pradesh,P1,2022-12-04,Marathi,False
U02532,Warjas Cheema,30,Other,Coimbatore,Tamil Nadu,P1,2023-10-31,Tamil,True
U02533,Leena Salvi,56,Other,Mumbai,Maharashtra,P2,2026-02-19,Hindi,True
U02534,Zashil Contractor,44,Other,Delhi,Delhi,P2,2026-03-24,Marathi,True
U02535,Riya Prasad,30,Male,Surat,Gujarat,P2,2022-09-08,Hindi,False
U02536,Owen Nagi,26,Male,Guwahati,Assam,P3,2024-12-18,Bengali,True
U02537,Krishna Deol,31,Male,Kochi,Kerala,P1,2022-12-20,Bengali,True
U02538,Rohan Krishnan,30,Other,Hyderabad,Telangana,P1,2026-06-29,Hindi,False
